Label,Centroid.X,Centroid.Y
3376,2486.867,1003.897
3377,485.933,1008.458
3378,716.358,1003.719
3379,850.667,1010.082
3380,956.318,1007.183
3381,1166.557,1008.701
3382,1730.472,1010.439
3383,1908.651,1007.681
3384,2344.390,1016.502
3385,2158.765,1011.403
3386,283.837,1013.457
3387,974.117,1008.574
3388,1626.808,1010.362
3389,1003.928,1010.163
3390,1021.813,1013.218
3391,1124.121,1014.792
3392,2271.784,1014.430
3393,1445.958,1017.621
3394,2038.463,1016.262
3395,2180.446,1013.767
3396,786.777,1017.282
3397,1104.521,1010.412
3398,1558.539,1013.813
3399,498.989,1016.490
3400,588.417,1018.673
3401,1984.039,1021.876
3402,408.405,1015.278
3403,871.490,1015.077
3404,1060.703,1016.219
3405,1779.847,1014.973
3406,1821.917,1017.600
3407,437.215,1017.360
3408,515.224,1013.143
3409,1042.749,1014.644
3410,1272.642,1017.558
3411,1425.052,1016.783
3412,2303.706,1017.059
3413,893.394,1015.946
3414,1323.940,1016.390
3415,1606.860,1016.796
3416,1842.436,1019.439
3417,1927.152,1015.309
3418,2329.380,1019.868
3419,393.500,1018.753
3420,927.833,1019.385
3421,1145.491,1021.986
3422,1799.794,1018.142
3423,2014.966,1016.435
3424,2215.953,1019.185
3425,651.593,1018.219
3426,723.450,1017.845
3427,831.084,1020.261
3428,1523.680,1020.499
3429,1880.633,1017.230
3430,245.866,1019.487
3431,684.373,1022.675
3432,742.223,1021.296
3433,808.355,1019.165
3434,1760.586,1022.376
3435,2107.173,1022.407
3436,303.271,1023.987
3437,332.100,1021.883
3438,568.080,1020.284
3439,988.247,1020.966
3440,1247.367,1018.910
3441,1487.493,1019.846
3442,1677.532,1027.248
3443,908.301,1020.139
3444,1294.437,1023.044
3445,1344.659,1025.414
3446,1366.460,1022.228
3447,1697.293,1023.837
3448,1715.049,1022.009
3449,2482.454,1020.014
3450,951.200,1026.000
3451,1084.590,1023.422
3452,1387.777,1024.077
3453,1581.864,1026.675
3454,1641.181,1023.642
3455,348.944,1025.366
3456,475.666,1024.467
3457,1407.235,1026.465
3458,2140.429,1020.672
3459,2237.604,1027.269
3460,1179.100,1025.447
3461,1218.898,1022.188
3462,1656.625,1028.895
3463,204.704,1028.341
3464,633.298,1030.263
3465,1865.727,1025.947
3466,708.200,1034.442
3467,1944.921,1024.890
3468,2092.089,1042.869
3469,2661.974,1024.078
3470,546.194,1031.407
3471,761.385,1026.008
3472,1105.795,1024.348
3473,1474.962,1029.174
3474,1737.208,1028.726
3475,1964.580,1034.382
3476,2456.873,1033.633
3477,1503.081,1028.746
3478,1901.233,1027.397
3479,2367.365,1030.967
3480,2412.117,1031.577
3481,513.151,1027.681
3482,971.588,1029.780
3483,1017.348,1035.244
3484,1917.175,1028.870
3485,2127.687,1032.636
3486,429.894,1031.478
3487,611.947,1030.568
3488,1232.258,1035.040
3489,1310.980,1029.078
3490,856.780,1034.824
3491,999.090,1030.435
3492,1038.156,1034.069
3493,1599.172,1029.981
3494,1628.475,1033.823
3495,2163.646,1030.646
3496,453.783,1032.891
3497,877.522,1029.153
3498,1540.261,1032.628
3499,266.565,1033.379
3500,1459.068,1033.182
3501,382.639,1033.855
3502,413.575,1033.350
3503,1828.353,1033.500
3504,1885.357,1036.194
3505,2011.725,1034.642
3506,2059.094,1038.587
3507,2187.018,1033.322
3508,365.836,1036.090
3509,815.332,1036.844
3510,900.342,1037.673
3511,1119.593,1036.212
3512,286.490,1037.128
3513,315.181,1040.483
3514,398.534,1038.131
3515,795.603,1040.831
3516,919.763,1034.628
3517,1056.927,1036.273
3518,1260.340,1046.642
3519,1325.935,1037.105
3520,1614.215,1041.022
3521,1800.960,1036.073
3522,1931.957,1038.983
3523,1154.254,1035.232
3524,1167.709,1040.350
3525,1204.283,1035.077
3526,1280.903,1038.216
3527,1430.472,1035.401
3528,1847.597,1041.271
3529,2077.401,1039.009
3530,2278.784,1036.735
3531,770.497,1041.951
3532,1077.014,1038.848
3533,248.117,1043.952
3534,574.819,1042.283
3535,648.367,1041.477
3536,835.624,1040.968
3537,942.599,1043.113
3538,2034.469,1045.154
3539,2504.195,1038.578
3540,491.597,1043.113
3541,741.242,1038.330
3542,1359.440,1041.683
3543,1565.105,1038.312
3544,2145.930,1044.627
3545,1378.389,1043.271
3546,1487.724,1042.469
3547,1706.055,1039.808
3548,2295.475,1043.203
3549,1103.088,1040.690
3550,1514.146,1045.171
3551,1724.137,1042.648
3552,336.015,1043.473
3553,468.930,1044.475
3554,597.293,1043.031
3555,879.617,1042.126
3556,1749.060,1043.935
3557,1990.531,1045.765
3558,2254.763,1045.358
3559,351.518,1042.581
3560,510.760,1042.296
3561,992.077,1046.752
3562,1131.330,1045.000
3563,1186.009,1042.688
3564,1444.935,1048.645
3565,1772.248,1048.103
3566,1906.382,1045.886
3567,2112.769,1049.262
3568,2169.609,1049.960
3569,526.338,1045.585
3570,1304.966,1051.316
3571,1410.830,1043.201
3572,1593.107,1046.140
3573,1866.539,1046.946
3574,966.363,1052.928
3575,1689.851,1053.055
3576,417.888,1048.865
3577,687.854,1052.941
3578,2429.670,1055.757
3579,440.510,1047.537
3580,727.445,1053.405
3581,1147.558,1053.004
3582,1217.828,1049.890
3583,1339.786,1049.249
3584,1395.926,1055.191
3585,1551.716,1048.765
3586,1811.944,1052.154
3587,273.564,1052.083
3588,617.861,1046.245
3589,1465.668,1052.791
3590,1643.910,1058.215
3591,206.360,1054.642
3592,922.047,1048.313
3593,375.357,1054.813
3594,1828.897,1050.791
3595,296.538,1057.829
3596,548.685,1053.213
3597,849.810,1056.112
3598,1082.621,1053.393
3599,1200.007,1052.983
3600,1534.769,1054.410
3601,1571.990,1054.005
3602,1960.911,1053.762
3603,2011.077,1057.375
3604,2274.414,1051.383
3605,2342.285,1051.057
3606,223.742,1059.376
3607,655.935,1057.518
3608,1037.922,1058.183
3609,1058.420,1056.006
3610,1097.777,1065.491
3611,1921.421,1058.097
3612,2478.794,1056.122
3613,631.874,1061.964
3614,754.242,1058.677
3615,885.402,1059.159
3616,1239.838,1059.125
3617,1708.577,1060.069
3618,1888.188,1055.508
3619,820.776,1059.281
3620,1019.509,1060.989
3621,1180.846,1058.403
3622,1281.151,1057.709
3623,2317.695,1054.022
3624,325.046,1060.015
3625,706.493,1065.049
3626,786.395,1055.651
3627,906.936,1056.652
3628,1732.213,1058.290
3629,350.143,1060.077
3630,454.125,1061.405
3631,597.299,1062.991
3632,1118.339,1060.183
3633,1605.173,1059.000
3634,2361.670,1054.340
3635,1351.807,1063.615
3636,1491.175,1059.435
3637,1795.273,1061.917
3638,487.111,1064.165
3639,1414.726,1057.799
3640,1979.531,1063.279
3641,2065.240,1060.039
3642,2384.823,1063.154
3643,1374.591,1064.060
3644,1940.533,1069.816
3645,427.550,1065.721
3646,1753.320,1064.138
3647,1874.678,1062.678
3648,253.729,1067.412
3649,1849.296,1061.287
3650,1998.005,1066.430
3651,924.794,1066.272
3652,943.869,1066.895
3653,1000.878,1061.582
3654,1165.333,1067.928
3655,1511.917,1065.691
3656,1586.861,1068.784
3657,405.111,1083.186
3658,529.913,1074.797
3659,771.737,1068.096
3660,796.434,1068.212
3661,1720.350,1071.206
3662,574.953,1071.728
3663,1446.280,1073.467
3664,1669.736,1067.543
3665,2202.063,1072.115
3666,2261.127,1067.946
3667,981.820,1069.171
3668,1426.990,1069.003
3669,1776.245,1068.202
3670,1833.988,1066.029
3671,1891.858,1075.202
3672,1909.189,1073.251
3673,1217.648,1067.105
3674,1474.895,1076.329
3675,1560.396,1070.595
3676,1685.391,1070.064
3677,2231.055,1069.715
3678,1862.294,1073.111
3679,2086.100,1073.346
3680,2113.464,1069.115
3681,2411.188,1072.055
3682,306.041,1075.400
3683,863.800,1074.873
3684,1964.068,1071.562
3685,234.688,1075.376
3686,269.324,1073.816
3687,840.868,1076.091
3688,1071.564,1072.505
3689,1199.486,1074.649
3690,901.497,1072.218
3691,1129.682,1073.469
3692,1258.587,1078.644
3693,1287.621,1078.001
3694,1317.026,1071.997
3695,1407.909,1073.873
3696,1536.506,1071.509
3697,1821.404,1073.858
3698,363.550,1072.209
3699,553.767,1074.197
3700,746.895,1077.783
3701,1050.923,1073.835
3702,1148.566,1073.895
3703,2154.489,1072.960
3704,728.186,1072.264
3705,1604.739,1080.284
3706,1232.379,1075.916
3707,1339.475,1080.394
3708,2029.266,1075.397
3709,2046.504,1083.523
3710,2456.109,1079.112
3711,449.300,1079.631
3712,1650.695,1078.229
3713,1808.356,1081.511
3714,2068.434,1083.613
3715,344.578,1084.345
3716,391.961,1077.867
3717,505.390,1087.611
3718,687.399,1083.552
3719,812.385,1078.861
3720,1001.439,1076.907
3721,1178.962,1078.054
3722,1498.397,1083.583
3723,2365.717,1079.182
3724,1842.586,1081.257
3725,287.610,1082.374
3726,323.519,1081.843
3727,619.487,1081.553
3728,671.528,1081.525
3729,1033.912,1083.061
3730,1387.563,1081.473
3731,2308.511,1081.048
3732,887.034,1085.559
3733,1114.359,1083.576
3734,654.241,1085.901
3735,918.012,1084.759
3736,1521.651,1084.137
3737,1696.829,1085.907
3738,1792.114,1082.960
3739,1875.543,1081.809
3740,2012.301,1084.960
3741,2474.354,1086.091
3742,418.235,1082.217
3743,1084.804,1085.923
3744,1677.088,1082.059
3745,1928.912,1085.196
3746,2105.321,1086.153
3747,2256.297,1084.837
3748,221.391,1086.911
3749,774.774,1082.769
3750,1370.079,1084.569
3751,1759.802,1082.081
3752,2278.301,1083.937
3753,1011.032,1094.379
3754,1313.203,1087.725
3755,1981.111,1093.658
3756,2389.161,1086.165
3757,365.499,1085.149
3758,480.681,1085.121
3759,1573.989,1087.602
3760,1626.022,1090.864
3761,1717.168,1086.168
3762,1774.663,1087.365
3763,1220.166,1086.003
3764,1746.722,1093.084
3765,1959.267,1094.834
3766,705.407,1085.031
3767,791.228,1093.807
3768,941.483,1093.240
3769,1424.054,1088.778
3770,727.560,1088.465
3771,829.318,1090.950
3772,961.397,1093.110
3773,981.156,1087.738
3774,1665.279,1091.348
3775,1241.530,1090.632
3776,1161.921,1090.415
3777,2130.495,1089.434
3778,2177.957,1093.285
3779,182.341,1103.667
3780,245.648,1096.193
3781,265.592,1097.535
3782,383.992,1095.695
3783,430.932,1095.329
3784,600.399,1096.860
3785,1052.127,1095.225
3786,2239.924,1093.686
3787,634.342,1094.403
3788,1068.603,1093.353
3789,1102.042,1093.878
3790,1131.038,1093.255
3791,1549.049,1099.405
3792,1904.246,1093.568
3793,2521.344,1088.383
3794,1405.446,1096.067
3795,1862.261,1097.041
3796,2348.332,1091.592
3797,1823.751,1096.000
3798,2410.432,1102.562
3799,312.047,1097.169
3800,461.171,1096.133
3801,750.374,1098.736
3802,860.247,1100.219
3803,1179.385,1095.674
3804,1204.728,1099.556
3805,1358.191,1099.161
3806,1448.132,1098.062
3807,1886.275,1099.165
3808,1942.172,1100.740
3809,2031.757,1100.112
3810,332.164,1100.034
3811,584.178,1103.891
3812,708.581,1100.397
3813,769.376,1100.747
3814,811.643,1099.804
3815,1297.219,1096.741
3816,2092.266,1099.985
3817,843.907,1101.577
3818,1273.908,1098.732
3819,1646.279,1105.601
3820,296.005,1102.965
3821,566.035,1101.290
3822,877.617,1101.620
3823,1149.088,1100.797
3824,1381.245,1099.102
3825,1480.932,1101.258
3826,2330.291,1097.196
3827,613.869,1097.518
3828,1583.391,1105.258
3829,277.915,1103.359
3830,1509.932,1103.972
3831,1722.815,1107.303
3832,1791.654,1103.121
3833,1840.440,1101.661
3834,1922.911,1102.214
3835,2208.848,1103.624
3836,2311.387,1100.121
3837,366.789,1099.911
3838,1254.028,1104.683
3839,1529.648,1106.120
3840,1688.007,1104.860
3841,2227.538,1103.517
3842,2267.305,1106.560
3843,481.359,1113.824
3844,545.917,1105.046
3845,924.472,1107.209
3846,1227.138,1108.474
3847,1603.147,1105.604
3848,1770.024,1106.881
3849,1807.366,1102.871
3850,2137.038,1107.679
3851,2358.555,1102.945
3852,524.199,1109.055
3853,649.632,1107.334
3854,671.181,1110.877
3855,2011.336,1104.726
3856,2121.438,1121.276
3857,622.359,1110.457
3858,984.846,1110.495
3859,1033.883,1108.093
3860,1083.324,1109.820
3861,1119.345,1108.828
3862,1429.115,1106.857
3863,1704.028,1113.545
3864,2292.032,1110.619
3865,452.697,1112.299
3866,691.735,1111.118
3867,732.144,1108.141
3868,896.910,1112.049
3869,1097.833,1109.990
3870,1288.836,1113.319
3871,1308.227,1113.742
3872,2002.893,1125.051
3873,358.647,1109.402
3874,1166.788,1109.555
3875,1186.670,1111.846
3876,1665.985,1108.211
3877,222.482,1110.193
3878,1391.450,1113.039
3879,2103.142,1124.850
3880,402.831,1114.250
3881,1137.831,1113.815
3882,1346.396,1115.240
3883,1622.107,1113.728
3884,1568.163,1122.438
3885,1850.244,1114.155
3886,1909.821,1114.188
3887,430.854,1115.897
3888,827.851,1115.780
3889,1067.280,1115.103
3890,1462.141,1118.187
3891,1495.925,1116.356
3892,2072.294,1113.969
3893,238.924,1128.488
3894,332.405,1116.546
3895,957.164,1116.998
3896,1325.242,1116.561
3897,1416.636,1118.142
3898,1748.039,1116.566
3899,1820.668,1115.058
3900,1874.000,1115.283
3901,310.266,1121.751
3902,506.403,1118.493
3903,2322.285,1116.559
3904,382.129,1120.723
3905,787.731,1119.780
3906,2027.179,1116.807
3907,1889.821,1119.419
3908,1951.862,1117.170
3909,284.031,1118.133
3910,607.555,1127.084
3911,719.365,1122.363
3912,808.787,1121.306
3913,870.027,1122.348
3914,1050.508,1120.350
3915,1153.677,1119.731
3916,1271.667,1120.490
3917,1934.769,1121.096
3918,2350.041,1115.803
3919,592.306,1124.105
3920,765.065,1126.772
3921,935.864,1125.290
3922,1014.041,1117.384
3923,1206.505,1119.920
3924,1548.459,1121.737
3925,2375.300,1120.227
3926,566.546,1120.749
3927,1679.301,1123.237
3928,1966.150,1123.198
3929,2083.909,1125.993
3930,265.447,1129.759
3931,745.585,1128.382
3932,1436.426,1127.544
3933,1803.785,1122.928
3934,1833.229,1126.708
3935,1982.606,1127.642
3936,2148.437,1124.951
3937,353.377,1122.045
3938,636.448,1125.247
3939,844.920,1120.964
3940,1103.752,1122.472
3941,1252.945,1121.782
3942,1480.300,1126.250
3943,1779.714,1123.166
3944,2445.150,1122.425
3945,909.634,1129.488
3946,996.578,1131.448
3947,1864.511,1125.522
3948,2180.969,1125.116
3949,1517.919,1124.284
3950,2056.540,1128.823
3951,1635.191,1125.617
3952,1655.523,1129.043
3953,2457.257,1129.432
3954,295.383,1128.960
3955,534.062,1128.531
3956,964.776,1136.611
3957,1175.893,1127.513
3958,417.831,1130.700
3959,655.650,1131.326
3960,1036.584,1126.704
3961,1586.187,1126.274
3962,1604.358,1126.583
3963,2573.578,1127.566
3964,680.622,1131.477
3965,1241.753,1136.055
3966,1376.111,1133.825
3967,698.881,1132.545
3968,1123.075,1129.874
3969,1399.354,1134.604
3970,2554.460,1128.037
3971,193.194,1134.974
3972,1224.766,1133.424
3973,1901.434,1130.562
3974,365.087,1134.633
3975,1025.111,1136.299
3976,1197.361,1134.016
3977,2218.933,1130.674
3978,2249.580,1129.986
3979,341.727,1137.336
3980,855.536,1132.907
3981,1715.548,1140.024
3982,1916.521,1137.647
3983,2630.090,1128.478
3984,455.774,1132.492
3985,626.462,1139.352
3986,890.495,1137.735
3987,1084.565,1134.572
3988,1140.466,1133.756
3989,1353.791,1137.250
3990,1738.251,1133.697
3991,1757.372,1135.074
3992,1852.309,1133.888
3993,836.402,1137.239
3994,1063.904,1132.533
3995,1693.418,1138.224
3996,1286.555,1141.588
3997,321.480,1136.843
3998,500.722,1137.540
3999,819.373,1139.462
4000,1159.685,1136.576
4001,1306.527,1138.089
4002,1326.970,1134.012
4003,1791.438,1137.351
4004,169.566,1140.267
4005,1501.706,1141.148
4006,1814.764,1141.523
4007,2162.228,1140.256
4008,1266.883,1141.223
4009,1418.998,1140.867
4010,1451.018,1142.152
4011,1618.338,1140.280
4012,1871.521,1142.392
4013,1932.873,1147.414
4014,1963.497,1142.393
4015,2361.007,1143.573
4016,1109.698,1143.526
4017,1771.290,1140.510
4018,1885.988,1139.958
4019,403.786,1147.322
4020,521.963,1142.717
4021,786.160,1142.250
4022,922.026,1143.154
4023,1519.824,1140.411
4024,1598.414,1143.876
4025,2373.748,1136.898
4026,481.945,1143.900
4027,1049.983,1144.602
4028,1466.840,1147.933
4029,1672.381,1142.223
4030,586.804,1148.214
4031,717.405,1148.399
4032,2067.175,1144.021
4033,385.076,1144.143
4034,1635.951,1144.095
4035,2599.135,1139.902
4036,465.680,1146.577
4037,806.523,1150.179
4038,941.277,1144.413
4039,1575.865,1145.859
4040,2030.832,1147.674
4041,2144.200,1150.927
4042,2288.683,1146.884
4043,212.976,1152.737
4044,1847.066,1148.338
4045,2186.442,1144.936
4046,666.474,1147.291
4047,866.066,1149.770
4048,1487.696,1151.023
4049,2083.577,1149.936
4050,447.397,1148.892
4051,1069.555,1146.891
4052,1340.793,1154.152
4053,2243.418,1148.976
4054,850.638,1146.864
4055,1188.274,1148.560
4056,1552.348,1150.215
4057,1830.725,1150.312
4058,2268.085,1154.703
4059,300.289,1154.428
4060,1156.865,1152.793
4061,1435.254,1153.801
4062,1895.872,1153.175
4063,2100.471,1150.198
4064,1004.998,1151.311
4065,1528.836,1154.788
4066,1651.502,1151.705
4067,2333.086,1153.265
4068,422.189,1156.922
4069,559.439,1154.231
4070,614.104,1154.140
4071,644.554,1153.249
4072,683.885,1153.470
4073,747.150,1149.303
4074,975.796,1153.755
4075,1137.495,1157.432
4076,1319.092,1154.121
4077,1738.875,1159.087
4078,1977.795,1153.405
4079,1996.931,1155.164
4080,2127.426,1161.507
4081,769.217,1154.070
4082,1383.327,1150.015
4083,2053.755,1156.443
4084,2459.743,1151.951
4085,280.401,1157.694
4086,324.024,1158.113
4087,364.992,1155.075
4088,1688.133,1155.573
4089,1782.362,1156.633
4090,1798.029,1153.734
4091,2210.630,1151.560
4092,537.323,1159.980
4093,1023.096,1152.557
4094,1036.041,1157.301
4095,1207.775,1155.297
4096,2015.730,1157.773
4097,183.331,1159.570
4098,233.389,1156.000
4099,496.452,1154.010
4100,1085.221,1156.645
4101,1254.921,1159.768
4102,2538.655,1156.817
4103,258.503,1161.782
4104,898.186,1160.284
4105,1367.428,1162.580
4106,1765.074,1162.371
4107,2307.795,1154.308
4108,917.816,1161.436
4109,1231.581,1159.403
4110,1411.205,1158.494
4111,1953.485,1155.916
4112,2594.709,1162.460
4113,515.293,1161.200
4114,839.761,1156.757
4115,1101.072,1161.922
4116,1296.906,1163.400
4117,2377.563,1159.643
4118,958.134,1158.375
4119,1391.853,1163.877
4120,1568.267,1163.800
4121,1592.514,1162.626
4122,1617.383,1164.313
4123,1863.553,1163.359
4124,1914.921,1161.642
4125,467.087,1163.654
4126,874.739,1165.981
4127,939.504,1160.578
4128,1182.772,1166.209
4129,1669.686,1160.255
